,author,content,game_id,inserted_at,post_no
2825,PenguinPower,"Vote Count 4.01
Not Voting (6): Transcend, LaLight, Mulch, Ryker, FrozenFlame, Titus

With 6 alive, it takes 4 to lynch.

Deadline: (expired on 2017-06-17 21:15:00)

Mod Notes:  Hi.

",71796,2017-06-04 01:14:00,2815
2826,Ranmaru,"

Go town! It was fun playing with everyone! Let's do it again sometime.  ",71796,2017-06-04 01:16:00,2816
2827,Titus,"VOTE: Ryker

Confscum fmpov.",71796,2017-06-04 01:36:00,2817
2828,Titus,Lalight probably partner but that can be dealt with later.,71796,2017-06-04 01:37:00,2818
2829,Titus,"Ok well Ryker isn't 100 percent confscum but for him to be town means that Gamma was planned bus, and that's unlikely.",71796,2017-06-04 01:38:00,2819
2830,Titus,"Oh and I forgot to submit a neighborization. So yeah, sorry if that fucks us.",71796,2017-06-04 01:39:00,2820
2831,Transcend,light plz give ur result,71796,2017-06-04 01:49:00,2821
2832,Ryker,Waiting on Lalight at this point as well. Pretty sure I know where this is going anyway.,71796,2017-06-04 03:41:00,2822
2833,Titus,"

Why not enlighten us?",71796,2017-06-04 03:50:00,2823
2834,Transcend,^^,71796,2017-06-04 03:53:00,2824
2835,LaLight,I checked frozenflame and he is innocent.,71796,2017-06-04 08:35:00,2825
2836,Transcend,i told you to check titus.................................,71796,2017-06-04 08:38:00,2826
2837,LaLight,You need to believe me. The only chance for scum to win is wifom not killing me,71796,2017-06-04 08:38:00,2827
2838,Transcend,"

you even obliged

if this isn't a scumclaim idk what is",71796,2017-06-04 08:39:00,2828
2839,Transcend,today we're lynching in ryker/titus though because at least one of them is mafia otherwise some combination of  you/mulch/frozen would've blitzed me.,71796,2017-06-04 08:46:00,2829
2840,LaLight,"Why would I not lie I checked Titus anyway?!

I thought about wifom and 1-shot Godfather/Framer/Commuter and whatever else scum!titus might do!",71796,2017-06-04 08:47:00,2830
2841,LaLight,"

oh really",71796,2017-06-04 08:48:00,2831
2842,LaLight,"

Maybe the best way is no-lynch?",71796,2017-06-04 08:48:00,2832
2843,Transcend,"framer and godfather can't be in normals.

titus is claimed neighborizer. if she commuted it would've been a guilty.

regardless, talk to me about ryker/titus and whoyou think might be mafia inside them.",71796,2017-06-04 08:48:00,2833
2844,Transcend,we're not no lynching.,71796,2017-06-04 08:49:00,2834
2845,Transcend,i lean towards ryker myself personally but i wanna hear your 2c,71796,2017-06-04 08:53:00,2835
2846,LaLight,"

I think the team is Mulch/Titus. 

Titus has a very convenient claim since Tammy, no one can approve it. Tammy risked to claim Neighbourizer and now Titus pays it off. Forgot to submit a claim, sure",71796,2017-06-04 08:53:00,2836
2847,LaLight,"

Why Ryker?

I know I wanted to lynch Ryker the whole game, but it's mostly because of his playstyle.",71796,2017-06-04 08:54:00,2837
2848,Transcend,okay and tell me about scum!mulch,71796,2017-06-04 08:55:00,2838
2849,Transcend,"

im actually the opposite of you. i thought ryker was town all game. but his performance yesterday was really bad and i think he might've scumclaimed in the process. plus his shit today is ?!?!?!??!?",71796,2017-06-04 08:56:00,2839
2850,LaLight,"

Mostly my scumread of Mulch goes from D3. Here",71796,2017-06-04 08:58:00,2840
2851,Transcend,okay so what was the incentive of checking frozen if you fosed titus and mulch?,71796,2017-06-04 08:59:00,2841
2852,LaLight,can there exist the Ryker/Titus scumteam?,71796,2017-06-04 08:59:00,2842
2853,Transcend,"maybe but i doubt all 3 scum voted me and i doubt their feud was scum theatre

so i guess in your pov, mulch is a good poe read.

unfortunately for you, i think mulch is more likely to be town than yourself.",71796,2017-06-04 09:01:00,2843
2854,Transcend,like i feel all 3 scum wouldn't try to protect gamma against my guilty. i feel like one would bus for towncred.,71796,2017-06-04 09:01:00,2844
2855,LaLight,I checked FF because I don't believe my townreads. Also Ran was suspicious of FF and might vote for them today and I wanted to check if this is legit,71796,2017-06-04 09:02:00,2845
2856,Transcend,frozen is basically an ic at this point though,71796,2017-06-04 09:03:00,2846
2857,LaLight,that's true. Let's lynch Mulch,71796,2017-06-04 09:03:00,2847
2858,Transcend,"bc at least one scum was on my lynch

and the other scum can't be frozen because you inno'd him

so yeah, towncleared.",71796,2017-06-04 09:04:00,2848
2859,Transcend,i'm not voting mulch unless i am heavily convinced he is scum,71796,2017-06-04 09:05:00,2849
2860,Transcend,in terms of titus though -- do you think scum!her would kill you if she assumed you were going to guilty her the next day?,71796,2017-06-04 09:07:00,2850
2861,LaLight,Trans. Please. Look at this and fight what you think is false.,71796,2017-06-04 09:10:00,2851
2862,LaLight,the moment you believe my pov is the moment we will start lynching scum.,71796,2017-06-04 09:10:00,2852
2863,LaLight,I will look through GE's ISO,71796,2017-06-04 09:11:00,2853
2864,Transcend,"i'm lynching inside my wagon today

one or both are scum

there's a miniscule chance both yourself and mulch are town

there's a GUARANTEED chance that ryker/titus can't be town together.",71796,2017-06-04 09:12:00,2854
2865,Transcend,"

answer this point plz",71796,2017-06-04 09:19:00,2855
2866,LaLight,"Ryker: 1, 2, 3, 4, 5, 6 7, 8

Mulch: 1, 2, 3, 4, 5

No interactions with Tammy/Titus, or very vague.

Reads list, Second one, Third one

!!! and shortly after THIS

I think he can't be partners with Ryker, look at this.

Mulch/Titus then.",71796,2017-06-04 09:27:00,2856
2867,LaLight,"

Well, no because mafia wouldn't kill me in any case. WIFOM. they know people scumread me and don't believe me. You, Ryker (if he's town) for ones",71796,2017-06-04 09:28:00,2857
2868,Transcend,"interesting but please answer 2850

pedit: a'ite",71796,2017-06-04 09:30:00,2858
2869,Transcend,"be honest lalight

did u use the ctrl+f function to find how many times gamma said the words ""ryker"" ""mulch"" ""tammy"" and ""titus""?",71796,2017-06-04 09:31:00,2859
2870,LaLight,"No, I have skimmed through ISO and some posts about those were uninteresting and no indicative of anything from my pov",71796,2017-06-04 09:33:00,2860
2871,LaLight,answer 2851 please,71796,2017-06-04 09:33:00,2861
2872,Transcend,imagine if it's mulch and ryker and gamma put both his partners in the bottom tier for memes every single read list,71796,2017-06-04 09:37:00,2862
2873,Transcend,"2566 looks kinda wifom-y at a glance

looks like an over-exaggerated ""i wouldn't do this"" when tbh it's possible to do that",71796,2017-06-04 09:39:00,2863
2874,Transcend,but i am taking everything you said at face value dw,71796,2017-06-04 09:39:00,2864
2875,Transcend,i was wrong about zulfy/sparkles/fire. i can easily be wrong about you and/or ryker.,71796,2017-06-04 09:40:00,2865
2876,LaLight,"

May you please tell how it is possible? What purpose did it serve? Why was it worth the risk?",71796,2017-06-04 09:41:00,2866
2877,LaLight,"I am sorry, I am VLA on weekends still. Maybe I will return here lil later.

I want to hear from FF.",71796,2017-06-04 09:44:00,2867
2878,Transcend,"as do i

also risk it for the biscuit

don't worry though i'm not lynching you today",71796,2017-06-04 09:49:00,2868
2879,Mulch,"

This isn't a townie vote, even I who am really nervous and excited right now would not vote so early because then scum can quickhammer",71796,2017-06-04 15:31:00,2869
2880,Mulch,"

????????????????????????? LMAO.  NO.  NO. lool",71796,2017-06-04 15:32:00,2870
2881,Mulch,"

The ""need to believe me"" rings townie in my eyes",71796,2017-06-04 15:33:00,2871
2882,Mulch,"

^^^",71796,2017-06-04 15:33:00,2872
2883,Mulch,"

Me and TITUS?  The one I have been pressing all game?  The one who has been unberably scummy and is acussing me now in LyLo?",71796,2017-06-04 15:34:00,2873
2884,Mulch,"

You've got to be joking",71796,2017-06-04 15:35:00,2874
2885,Mulch,"

Good choice",71796,2017-06-04 15:35:00,2875
2886,Mulch,"So. Both lalight and Titus are theoretically scumreading each other and yet are both scumreading me, and yet both somehow come to the conclusion that they should lynch me.

Notice anything?",71796,2017-06-04 15:36:00,2876
2887,Titus,"

I am not SRing you or thinking we should lynch you. You're lalight's clear. That means, you are not scum unless lalight is.",71796,2017-06-04 15:43:00,2877
2888,Titus,"

*shrug* It's true.

If I was scum, it would be easier to claim I targeted Ryker and fake a guilty. I have been sick lately and forgot about this game.",71796,2017-06-04 15:46:00,2878
2889,Titus,"

Scum cannot quickhammer after a single vote. It's impossible. All four town have to agree on a wagon. One more townie votes, a quickhammer can happen.",71796,2017-06-04 15:49:00,2879
2890,Titus,"From not me perspective, there is a guaranteed scum in Transcend/Ryker/me. Otherwise, scum blitz.

From everyone's perspective, mulch and flame cannot be scum unless lalight is.

So we're left with Ryker, Myself, Lalight, Transcend as possible lynches.
Lalight is optimally better resolved by nightkills. Same with Transcend.

So we're at me v Ryker.",71796,2017-06-04 16:00:00,2880
2891,Mulch,"

I am?  I thought Lalight ""cleared"" FF",71796,2017-06-04 17:15:00,2881
2892,Titus,"

You were her n1 result no?",71796,2017-06-04 17:23:00,2882
2893,Transcend,that was marshy my love,71796,2017-06-04 17:34:00,2883
2894,Titus,"

Oh fml.",71796,2017-06-04 17:37:00,2884
2895,Transcend,so tell me your opinion on mulch now that he's not copcleared,71796,2017-06-04 17:38:00,2885
2896,Mulch,"""Cop"" cleared",71796,2017-06-04 17:41:00,2886
2897,Transcend,yea i kno,71796,2017-06-04 17:45:00,2887
2898,Titus,"

Could be scum, but I would have to go through ISOs to be sure on his alignment.

Rather dumb since Ryker is confscum from my perspective. I would rather have Ryker just tell me.",71796,2017-06-04 17:56:00,2888
2899,Transcend,"okay well ima sleep because im' an idiot

hopefully we get some content from our newly created IC

\o/",71796,2017-06-04 18:08:00,2889
2900,Ryker,"VOTE: Titus

And we're here.

I came into today one hundred percent certain scum team was just Lalight and Titus and they were both going to vote me, get Mulch to vote me and suddenly the entire game is stalled until FF or Transcend votes me.

Lalight defending me just throws everything into the wind and I'm stuck with either Titus/Lalight or Titus/Mulch.

Played like shit this game, but my reads have been on the table since Day 1.

If you've got questions, shoot.",71796,2017-06-04 20:08:00,2890
2901,Mulch,TBH It's going to be hard not voting againt Lalight when they just accused me of being scum,71796,2017-06-04 20:47:00,2891
2902,Mulch,"Like I know that in theory mafia would want to buddy me more but when you are talking about me being scum in a LyLo situation, it really does not give me ""I will vote with you!"" vibes",71796,2017-06-04 20:48:00,2892
2903,Mulch,"I'm gonna see where Lalight votes and then decide my vote.  Right now I am leaning voting Titus because simply:  TWICE the slot managed to make an excuse about how their neighborization did not work, and while it's true to an exstent scum would just make up a guilty, that's getting into WIFOM territory and the insanity of this being true is incredible.

Also, Ryker sort of seems authentic in the way he posts, so..",71796,2017-06-04 20:50:00,2893
2904,Mulch,"But probably if Lalight votes Titus I am gonna reconsider because Lalight right now accusing me, again, is NOT going over well",71796,2017-06-04 20:50:00,2894
2905,Mulch,"On the other hand, Lalight could easily bus his buddy ,tell people the scumteam is that person and me, and then lynch me tmrw",71796,2017-06-04 20:52:00,2895
2906,Mulch,"Lalight votes A, I decide cause he accuses me I vote B, A is lynched, he turns out mafia, I am fucked",71796,2017-06-04 20:53:00,2896
2907,Mulch,"Or Lalight votes A, I think this is the scenario so I vote A, A is lynched, he turns out town and I am fucked lol",71796,2017-06-04 20:54:00,2897
